,beds,baths,size,size_units,lot_size,lot_size_units,zip_code,price,price_per_sqft
1944,3,2.5,1620.0,1.0,1423.0,1423.0,98122,770000.0,47530864.197530866
1945,5,4.5,5704.0,1.0,7200.0,7200.0,98119,4000000.0,70126227.20897616
1946,2,1.0,700.0,1.0,4000.0,4000.0,98117,800000.0,114285714.28571428
1947,2,3.0,1260.0,1.0,3920.0,3920.0,98117,770000.0,61111111.11111111
1948,4,2.0,1770.0,1.0,3920.0,3920.0,98115,1425000.0,80508474.57627119
1949,4,2.5,1812.0,1.0,1632.0,1632.0,98136,825000.0,45529801.32450331
1951,2,2.0,840.0,1.0,1177.0,1177.0,98144,725000.0,86309523.8095238
1952,3,2.0,2100.0,1.0,7800.0,7800.0,98136,845000.0,40238095.23809524
1953,5,3.0,2550.0,1.0,9192.0,9192.0,98125,1450000.0,56862745.09803922
1956,3,2.5,2198.0,1.0,2621.0,2621.0,98144,1675000.0,76205641.4922657
1957,2,1.0,770.0,1.0,6501.0,6501.0,98125,620000.0,80519480.51948053
1958,2,2.0,1150.0,1.0,2462.0,2462.0,98107,725000.0,63043478.26086956
1959,3,2.0,2330.0,1.0,5280.0,5280.0,98103,1098000.0,47124463.519313306
1960,5,4.5,4693.0,1.0,0.24,10454.4,98122,2650000.0,56467078.627743445
1961,3,3.0,1790.0,1.0,7286.0,7286.0,98125,755000.0,42178770.94972067
1962,4,3.5,2960.0,1.0,4500.0,4500.0,98103,1700000.0,57432432.432432435
1964,2,2.0,1391.0,1.0,0.34,14810.400000000001,98109,860000.0,61826024.44284687
1965,3,2.0,1160.0,1.0,7500.0,7500.0,98178,566000.0,48793103.448275864
1968,4,2.0,2570.0,1.0,4800.0,4800.0,98103,1495000.0,58171206.22568093
1969,3,2.0,1611.0,1.0,4648.0,4648.0,98107,915000.0,56797020.48417132
1970,4,2.5,2474.0,1.0,2970.0,2970.0,98115,1725000.0,69725141.47130154
1971,3,2.0,1300.0,1.0,2997.0,2997.0,98144,778000.0,59846153.84615385
1972,2,2.5,840.0,1.0,1224.0,1224.0,98144,620000.0,73809523.8095238
1973,2,2.0,1100.0,1.0,698.0,698.0,98107,749000.0,68090909.0909091
1974,3,2.5,2730.0,1.0,3000.0,3000.0,98122,1199000.0,43919413.91941392
1976,3,3.0,1650.0,1.0,1622.0,1622.0,98103,950000.0,57575757.57575758
1977,3,3.0,1650.0,1.0,1376.0,1376.0,98103,974999.0,59090848.484848484
1978,4,1.0,1850.0,1.0,4500.0,4500.0,98118,600000.0,32432432.43243243
1979,5,3.5,4050.0,1.0,3600.0,3600.0,98119,2895000.0,71481481.48148148
1980,1,1.0,865.0,1.0,1.26,54885.6,98112,712500.0,82369942.19653179
1982,3,3.0,1790.0,1.0,7080.0,7080.0,98109,1325000.0,74022346.36871508
1983,5,3.0,2020.0,1.0,6000.0,6000.0,98119,899000.0,44504950.49504951
1984,3,1.5,1280.0,1.0,4000.0,4000.0,98144,750000.0,58593750.0
1985,4,2.0,1630.0,1.0,4982.0,4982.0,98116,942000.0,57791411.04294479
1986,3,3.5,1460.0,1.0,1200.0,1200.0,98117,740000.0,50684931.50684932
1987,3,2.0,1210.0,1.0,1374.0,1374.0,98103,875000.0,72314049.58677685
1988,4,2.0,2080.0,1.0,5250.0,5250.0,98116,1098000.0,52788461.538461536
1989,4,2.0,3542.0,1.0,5000.0,5000.0,98144,1150000.0,32467532.467532467
1990,3,1.5,2200.0,1.0,4800.0,4800.0,98117,860000.0,39090909.09090909
1993,2,2.5,1169.0,1.0,1092.0,1092.0,98117,615000.0,52609067.57912746
1994,2,1.0,1770.0,1.0,4800.0,4800.0,98103,926000.0,52316384.18079096
1995,4,2.0,1641.0,1.0,6122.0,6122.0,98118,538800.0,32833638.02559415
1997,2,1.5,860.0,1.0,1154.0,1154.0,98122,734950.0,85459302.3255814
1998,4,3.5,4990.0,1.0,0.25,10890.0,98112,4815000.0,96492985.97194389
1999,3,2.0,1749.0,1.0,1149.0,1149.0,98125,699950.0,40020011.43510578
2000,3,4.0,1580.0,1.0,1086.0,1086.0,98144,825000.0,52215189.87341772
2001,3,2.5,2340.0,1.0,8000.0,8000.0,98177,1900000.0,81196581.1965812
2002,6,3.0,2440.0,1.0,8000.0,8000.0,98144,925000.0,37909836.06557377
2004,2,2.0,1227.0,1.0,1393.0,1393.0,98115,715000.0,58272208.63895681
2005,5,4.0,2734.0,1.0,3774.0,3774.0,98115,1300000.0,47549378.20043892
2006,2,2.0,839.0,1.0,0.53,23086.800000000003,98125,385000.0,45887961.85935637
2007,3,1.0,1120.0,1.0,7407.0,7407.0,98178,708000.0,63214285.71428572
2008,3,2.0,1482.0,1.0,1085.0,1085.0,98117,919000.0,62010796.22132254
2009,3,3.5,1680.0,1.0,1486.0,1486.0,98126,675000.0,40178571.428571425
2010,2,2.0,1400.0,1.0,0.34,14810.400000000001,98199,699950.0,49996428.571428575
2011,3,2.0,1370.0,1.0,0.5,21780.0,98112,910000.0,66423357.66423358
2013,4,2.0,2140.0,1.0,6250.0,6250.0,98199,1150000.0,53738317.75700934
2015,3,2.0,1710.0,1.0,4267.0,4267.0,98133,659000.0,38538011.69590643
